,﻿origin,geocode_name,lat,lng,country,city,adm1,adm2
932,Місто Черкаси,"Cherkasy, Cherkas'ka oblast, Ukraine",49.444433000000004,32.059767,Ukraine,Cherkasy,Cherkas'ka oblast,
933,Україна,Ukraine,48.379433,31.16558,Ukraine,,,
934,Кременчуг ,"Kremenchuk, Poltavs'ka oblast, Ukraine",49.065783,33.410033,Ukraine,Kremenchuk,Poltavs'ka oblast,
935,Любашівка,"Liubashivka, Odessa Oblast, Ukraine",47.083333,30.033333000000002,Ukraine,Liubashivka,Odessa Oblast,Velykomykhailivs'kyi district
936,Місто Одеса,"Odessa, Odessa Oblast, Ukraine",46.482526,30.723309499999996,Ukraine,Odessa,Odessa Oblast,
937,"Україна, місто Київ","Kyiv, Kyiv city, Ukraine",50.4501,30.5234,Ukraine,Kyiv,Kyiv city,Kyiv City
938,с. Добросин,"Dobrosyn, Lviv Oblast, Ukraine",50.133055999999996,23.851944,Ukraine,Dobrosyn,Lviv Oblast,Zhovkivs'kyi district
939,"Спліт, Хорватія
Київ, Україна","Kyiv, Kyiv city, Ukraine",50.4501,30.5234,Ukraine,Kyiv,Kyiv city,Kyiv City
940,Rome,"Rome, Italy",41.8723889,12.4801802,Italy,Rome,Lazio,Rome
941,Hluhiv,"Hlukhiv, Sums'ka oblast, Ukraine",51.678611,33.911389,Ukraine,Hlukhiv,Sums'ka oblast,
942,"м. Знам'янка, Кіровоградська обл.","Znam'yanka, Kirovohrads'ka oblast, Ukraine",48.713611,32.673333,Ukraine,Znam'yanka,Kirovohrads'ka oblast,
943,Мадрид,"Madrid, Madrid, Spain",40.4167754,-3.7037902000000003,Spain,Madrid,Community of Madrid,Madrid
944,"м.
Харков","Kharkiv, Kharkiv Oblast, Ukraine",49.9935,36.230383,Ukraine,Kharkiv,Kharkiv Oblast,
945,Херсон ,"Kherson, Khersons'ka oblast, Ukraine",46.635417,32.616867,Ukraine,Kherson,Khersons'ka oblast,
946,Золочів ,"Zolochiv, Lviv Oblast, Ukraine",49.80941,24.901370999999997,Ukraine,Zolochiv,Lviv Oblast,Zolochivs'kyi district
947,Ладыжин,"Ladyzhyn, Vinnyts'ka oblast, Ukraine",48.6838051,29.2476274,Ukraine,Ladyzhyn,Vinnyts'ka oblast,
948,"г. Горловка Донецкая область, сейчас г. Марганец Днепропетровская обл","Marhanets', Dnipropetrovsk Oblast, Ukraine",47.639722,34.636389,Ukraine,Marhanets',Dnipropetrovsk Oblast,
949,Борисполь,"Kyiv Boryspil International Airport (KBP), Boryspil', Kyivs'ka oblast, Ukraine",50.33822199999999,30.8939274,Ukraine,Boryspil',Kyivs'ka oblast,
950,Київ/Лондон,"London, UK",51.5073509,-0.12775830000000002,United Kingdom,London,,
951,zaporizhzhzya,"Zaporizhia, Zaporiz'ka oblast, Ukraine",47.8388,35.139567,Ukraine,Zaporizhia,Zaporiz'ka oblast,
952,"Краматорськ, Донецьк","Donets'ka street, Kramatorsk, Donetsk Oblast, Ukraine",48.716762,37.5768757,Ukraine,Kramatorsk,Donetsk Oblast,
953,м. Нікополь,"Nikopol', Dnipropetrovsk Oblast, Ukraine",47.56746,34.394815,Ukraine,Nikopol',Dnipropetrovsk Oblast,
954,Khmelnytska oblast,"Khmel'nyts'ka oblast, Ukraine",49.422983,26.987133,Ukraine,,Khmel'nyts'ka oblast,
955,м.Дніпрдзержинськ,"Dniprodzerzhyns'k, Dnipropetrovsk Oblast, Ukraine",48.523117,34.613683,Ukraine,Dniprodzerzhyns'k,Dnipropetrovsk Oblast,
956,   г. Николаев,"Mykolaiv, Mykolaivs'ka oblast, Ukraine",46.975033,31.994583000000002,Ukraine,Mykolaiv,Mykolaivs'ka oblast,
957,Івано-Франківськ\Львів,"Lviv, Lviv Oblast, Ukraine",49.839683,24.029717,Ukraine,Lviv,Lviv Oblast,
958,"м. Українка, Обухівський район","Ukrainka, Kyivs'ka oblast, Ukraine",50.15308599999999,30.743492,Ukraine,Ukrainka,Kyivs'ka oblast,Obukhivs'kyi district
959,м Тернопіль,"Ternopil, Ternopil's'ka oblast, Ukraine",49.553517,25.594767,Ukraine,Ternopil,Ternopil's'ka oblast,
960,"Харьков, предприниматель, риелтор","Kharkiv, Kharkiv Oblast, Ukraine",49.9935,36.230383,Ukraine,Kharkiv,Kharkiv Oblast,
961,Донецьк ,"Donetsk, Donetsk Oblast, Ukraine",48.015883,37.80285,Ukraine,Donetsk,Donetsk Oblast,
962,Slavutych,"Slavutych, Kyivs'ka oblast, Ukraine",51.520556,30.756944,Ukraine,Slavutych,Kyivs'ka oblast,
963,Сватове,"Svatove, Luhans'ka oblast, Ukraine",49.416667,38.15,Ukraine,Svatove,Luhans'ka oblast,Svativs'kyi district
964,Zhytomyr,"Zhytomyr, Zhytomyrs'ka oblast, Ukraine",50.25465,28.658666999999998,Ukraine,Zhytomyr,Zhytomyrs'ka oblast,
965,"Kharkiv, Ukraine","Kharkiv, Kharkiv Oblast, Ukraine",49.9935,36.230383,Ukraine,Kharkiv,Kharkiv Oblast,
966,"м. Сєвєродонецьк, Україна","Severodonetsk, Luhans'ka oblast, Ukraine",48.933333000000005,38.5,Ukraine,Severodonetsk,Luhans'ka oblast,
967,Ізюм. Харківська область. ,"Izyum, Kharkiv Oblast, Ukraine",49.21277800000001,37.256944,Ukraine,Izyum,Kharkiv Oblast,
968,Немішаєве,"Nemishajeve, Kyivs'ka oblast, Ukraine",50.564721999999996,30.093611,Ukraine,Nemishajeve,Kyivs'ka oblast,Borodyans'kyi district
969,м. Біла Церква,"Bila Tserkva, Kyivs'ka oblast, Ukraine",49.798889,30.115278000000004,Ukraine,Bila Tserkva,Kyivs'ka oblast,
970,м.Макіївка,"Makiivka, Donetsk Oblast, Ukraine",48.0459557,37.9666901,Ukraine,Makiivka,Donetsk Oblast,
971,"смт Глибока, Глибоцький район, Чернівецька область, Україна","Hlyboka, Chernivets'ka oblast, Ukraine",48.083333,25.933332999999998,Ukraine,Hlyboka,Chernivets'ka oblast,Hlybots'kyi district
972,"Киево-Святошинський  р-н, с. Крюківщина","v. Krykivschina, Kriukivshchyna, Kyivs'ka oblast, Ukraine",50.371922,30.37116199999999,Ukraine,Kriukivshchyna,Kyivs'ka oblast,Kyjevo-Svyatoshyns'kyi district
973,"Южне, Одеська область","Yuzhne, Odessa Oblast, Ukraine",46.624021299999995,31.1000648,Ukraine,Yuzhne,Odessa Oblast,
974,Черкаси ,"Cherkasy, Cherkas'ka oblast, Ukraine",49.444433000000004,32.059767,Ukraine,Cherkasy,Cherkas'ka oblast,
975,м. Одеса ,"Odessa, Odessa Oblast, Ukraine",46.482526,30.723309499999996,Ukraine,Odessa,Odessa Oblast,
976,Mexico D.F.,"Federal District, Mexico",19.2464696,-99.10134980000001,Mexico,,Federal District,
977,місто Херсон,"Kherson, Khersons'ka oblast, Ukraine",46.635417,32.616867,Ukraine,Kherson,Khersons'ka oblast,
978,м. Яремче,"Yaremche, Ivano-Frankivs'ka oblast, Ukraine",48.460278,24.558611,Ukraine,Yaremche,Ivano-Frankivs'ka oblast,
979,"м. Нова Каховка, Херсонська обл.","Nova Kakhovka, Khersons'ka oblast, Ukraine",46.766667,33.366667,Ukraine,Nova Kakhovka,Khersons'ka oblast,
980,"Коломия
","Kolomyya, Ivano-Frankivs'ka oblast, Ukraine",48.530556,25.040278,Ukraine,Kolomyya,Ivano-Frankivs'ka oblast,Kolomyis'kyi district
981,м.Миколаїв ,"Mykolaiv, Mykolaivs'ka oblast, Ukraine",46.975033,31.994583000000002,Ukraine,Mykolaiv,Mykolaivs'ka oblast,
982,чернівці,"Chernivtsi, Chernivets'ka oblast, Ukraine",48.2920787,25.9358367,Ukraine,Chernivtsi,Chernivets'ka oblast,
983,"Ерфурт, Німеччина","Erfurt, Germany",50.98476789999999,11.0298799,Germany,Erfurt,Thuringia,
984,город Киев,"Kyiv, Kyiv city, Ukraine",50.4501,30.5234,Ukraine,Kyiv,Kyiv city,Kyiv City
985,смт.Велика Димерка,"Likarnya smt.Velika Dimerka, Lenina Street, 13, Velyka Dymerka, Kyivs'ka oblast, Ukraine, 07442",50.5907602,30.8943781,Ukraine,Velyka Dymerka,Kyivs'ka oblast,Brovars'kyi district
986,Донецьк-Київ,"Kyiv-Konti, Donetsk, Donetsk Oblast, Ukraine",47.970924,37.770821000000005,Ukraine,Donetsk,Donetsk Oblast,
987,"Австрія, Зальцбург","Salzburg, Austria",47.809490000000004,13.055010000000001,Austria,Salzburg,Salzburg,Salzburg
988,М Чернівці,"Chernivtsi, Chernivets'ka oblast, Ukraine",48.2920787,25.9358367,Ukraine,Chernivtsi,Chernivets'ka oblast,
989,Лютіж,"Lyutizh, Kyivs'ka oblast, Ukraine",50.684722,30.394444,Ukraine,Lyutizh,Kyivs'ka oblast,Vyshhorods'kyi district
990,Santiago de Chile,"Santiago, Santiago Metropolitan Region, Chile",-33.469119899999995,-70.641997,Chile,Santiago,Santiago Metropolitan Region,
991,г. Ильичевск Одесская область,"Illichivs'k, Odessa Oblast, Ukraine",46.2952236,30.648085499999997,Ukraine,Illichivs'k,Odessa Oblast,
992,рівне,"Rivne, Rivnens'ka oblast, Ukraine",50.6199,26.251617,Ukraine,Rivne,Rivnens'ka oblast,
993,Яремче,"Yaremche, Ivano-Frankivs'ka oblast, Ukraine",48.460278,24.558611,Ukraine,Yaremche,Ivano-Frankivs'ka oblast,
994,Белополье,"Bilopillya, Sums'ka oblast, Ukraine",51.148333,34.300833000000004,Ukraine,Bilopillya,Sums'ka oblast,Bilopil's'kyi district
995,"Сумська область, Глухів","Hlukhiv, Sums'ka oblast, Ukraine",51.678611,33.911389,Ukraine,Hlukhiv,Sums'ka oblast,
996,Вроцлав,"Wroclaw, Poland",51.1078852,17.0385376,Poland,Wroclaw,Lower Silesian Voivodeship,Wrocław County
997,Львів / Коломия,"Вузлова лікарня станції Коломия Львівської залізниці, вул. Юрія Шкрумеляка, 26, Kolomyya, Ivano-Frankivs'ka oblast, Ukraine, 78200",48.52989729999999,25.053106699999997,Ukraine,Kolomyya,Ivano-Frankivs'ka oblast,Kolomyis'kyi district
998,"Ukraine, Kyiv","Kyiv, Kyiv city, Ukraine",50.4501,30.5234,Ukraine,Kyiv,Kyiv city,Kyiv City
999,Калуш Івано-Франківськоі обл.,"Kalush, Ivano-Frankivs'ka oblast, Ukraine",49.04416699999999,24.359722,Ukraine,Kalush,Ivano-Frankivs'ka oblast,
1000,Uzhorod,"Uzhhorod, Zakarpats'ka oblast, Ukraine",48.6208,22.287882999999997,Ukraine,Uzhhorod,Zakarpats'ka oblast,
1001,"с. Велика Вільшаниця, Золочівський р-н, Львівська обл.","Velyka Vil'shanytsya, Lviv Oblast, Ukraine",49.80694399999999,24.662778,Ukraine,Velyka Vil'shanytsya,Lviv Oblast,Zolochivs'kyi district
1002,Kyiv - Vienna,"Vienna, Austria",48.208174299999996,16.3738189,Austria,Vienna,Vienna,
1003,Vaduz ,"9490 Vaduz, Liechtenstein",47.14136999999999,9.5207,Liechtenstein,Vaduz,Vaduz,
1004,"Київ, Kyiv","Kyiv, Kyiv city, Ukraine",50.4501,30.5234,Ukraine,Kyiv,Kyiv city,Kyiv City
1005,"Ukraine, с. Rivne ","Rivne, Rivnens'ka oblast, Ukraine",50.6199,26.251617,Ukraine,Rivne,Rivnens'ka oblast,
1006,"Шахтарськ, Донецька область","Shakhtars'k, Donetsk Oblast, Ukraine",48.0625,38.416667,Ukraine,Shakhtars'k,Donetsk Oblast,
1007,"Україна, Закарпатська обл., м.Ужгород","Uzhhorod, Zakarpats'ka oblast, Ukraine",48.6208,22.287882999999997,Ukraine,Uzhhorod,Zakarpats'ka oblast,
1008,г.Запорожье,"Zaporizhia, Zaporiz'ka oblast, Ukraine",47.8388,35.139567,Ukraine,Zaporizhia,Zaporiz'ka oblast,
1009,"м. Ірпінь, Київська обл.","Irpin', Kyivs'ka oblast, Ukraine",50.51875,30.239783000000003,Ukraine,Irpin',Kyivs'ka oblast,
1010,Edmonton,"Edmonton, AB, Canada",53.544389,-113.4909267,Canada,Edmonton,Alberta,Division No. 11
1011,Олексіївка,"Oleksiivka, Dnipropetrovsk Oblast, Ukraine",47.594268,34.237697,Ukraine,Oleksiivka,Dnipropetrovsk Oblast,Nikopol's'kyi district
1012,м. Лозова Харківської області,"Панютинська загальноосвітня школа І-ІІ ступенів №2, Khlibne, Kharkiv Oblast, Ukraine, 64660",48.9265826,36.2743664,Ukraine,Khlibne,Kharkiv Oblast,
1013,Новомосковск,"Novomoskovsk, Tula Oblast, Russia",54.0109034,38.2963063,Russia,Novomoskovsk,Tula Oblast,gorod Novomoskovsk
1014,Сєвєродонецьк,"Severodonetsk, Luhans'ka oblast, Ukraine",48.933333000000005,38.5,Ukraine,Severodonetsk,Luhans'ka oblast,
1015,м. Гадяч,"Hadyach, Poltavs'ka oblast, Ukraine",50.366667,34.0,Ukraine,Hadyach,Poltavs'ka oblast,Hadyats'kyi district
1016,"м. Боярка, Києво-Святошинський р-н, Київська обл.","Boyarka, Kyivs'ka oblast, Ukraine",50.317116999999996,30.298167,Ukraine,Boyarka,Kyivs'ka oblast,Kyjevo-Svyatoshyns'kyi district
1017,"с.м.т. Новопсков, Луганська область","Novopskov, Luhans'ka oblast, Ukraine",49.529722,39.117222,Ukraine,Novopskov,Luhans'ka oblast,Novopskovs'kyi district
1018,Нова Каховка,"Nova Kakhovka, Khersons'ka oblast, Ukraine",46.766667,33.366667,Ukraine,Nova Kakhovka,Khersons'ka oblast,
1019,"Warszawa, PL","Warsaw, Poland",52.2296756,21.012228699999998,Poland,Warsaw,Masovian Voivodeship,Warszawa
1020,Каменец-Подольский,"Kam'yanets'-Podil's'kyi, Khmel'nyts'ka oblast, Ukraine",48.683333000000005,26.583333000000003,Ukraine,Kam'yanets'-Podil's'kyi,Khmel'nyts'ka oblast,
1021,"м. Олександрія, Кіровоградська обл.","Oleksandriya, Kirovohrads'ka oblast, Ukraine",48.666667,33.116667,Ukraine,Oleksandriya,Kirovohrads'ka oblast,
1022,г. Березань,"Berezan', Kyivs'ka oblast, Ukraine",50.3070969,31.46433,Ukraine,Berezan',Kyivs'ka oblast,
1023,"Chernivtsi
","Chernivtsi, Chernivets'ka oblast, Ukraine",48.2920787,25.9358367,Ukraine,Chernivtsi,Chernivets'ka oblast,
1024,Ватутіне,"Vatutine, Cherkas'ka oblast, Ukraine",49.016667,31.066667,Ukraine,Vatutine,Cherkas'ka oblast,
1025,"М.Стрий
","Stryi, Lviv Oblast, Ukraine",49.25,23.85,Ukraine,Stryi,Lviv Oblast,
1026,Славутич,"Slavutych, Kyivs'ka oblast, Ukraine",51.520556,30.756944,Ukraine,Slavutych,Kyivs'ka oblast,
1027,"Волинська обл. , м. Луцьк","Lutsk, Volyns'ka oblast, Ukraine",50.74723299999999,25.325383,Ukraine,Lutsk,Volyns'ka oblast,
1028,"Донецкая область, г. Доброполье","Dobropillya, Donetsk Oblast, Ukraine",48.420039,37.052291,Ukraine,Dobropillya,Donetsk Oblast,Dobropil's'kyi district
1029,"Умань, Черкаська обл.","Uman', Cherkas'ka oblast, Ukraine",48.75,30.216666999999998,Ukraine,Uman',Cherkas'ka oblast,
1030,Chernivtsy,"Chernivtsi, Chernivets'ka oblast, Ukraine",48.2920787,25.9358367,Ukraine,Chernivtsi,Chernivets'ka oblast,
1031,Вышгород,"Vyshhorod, Kyivs'ka oblast, Ukraine",50.5904776,30.4831982,Ukraine,Vyshhorod,Kyivs'ka oblast,Vyshhorods'kyi district
1032,Munich,"Munich, Germany",48.1351253,11.5819806,Germany,Munich,Bavaria,Upper Bavaria
1033,Костянтинівка,"Kostyantynivka, Donetsk Oblast, Ukraine",48.533333,37.716667,Ukraine,Kostyantynivka,Donetsk Oblast,
1034,Дзержинськ,"Dzerzhyns'k, Donetsk Oblast, Ukraine",48.4,37.833333,Ukraine,Dzerzhyns'k,Donetsk Oblast,
1035,"Славутич, Київська обл","Slavutych, Kyivs'ka oblast, Ukraine",51.520556,30.756944,Ukraine,Slavutych,Kyivs'ka oblast,
1036,"Украина, Донецкая область, г. Мариуполь","Mariupol', Donetsk Oblast, Ukraine",47.097133,37.543366999999996,Ukraine,Mariupol',Donetsk Oblast,
1037,Южноукраїнськ,"Yuzhnoukrains'k, Mykolaivs'ka oblast, Ukraine",47.8228,31.1775,Ukraine,Yuzhnoukrains'k,Mykolaivs'ka oblast,
1038,"Місто Українка, Київська область","Ukrainka, Kyivs'ka oblast, Ukraine",50.15308599999999,30.743492,Ukraine,Ukrainka,Kyivs'ka oblast,Obukhivs'kyi district
1039,Лисянка,"Lysyanka, Cherkas'ka oblast, Ukraine",49.256944,30.82333299999999,Ukraine,Lysyanka,Cherkas'ka oblast,Lysyans'kyi district
1040,"Крим, м. Сiмферополь",Simferopol,44.952117,34.102416999999996,,Simferopol,Crimea,
1041,г.Белая Церковь,"Bila Tserkva, Kyivs'ka oblast, Ukraine",49.798889,30.115278000000004,Ukraine,Bila Tserkva,Kyivs'ka oblast,
1042,Умань,"Uman', Cherkas'ka oblast, Ukraine",48.75,30.216666999999998,Ukraine,Uman',Cherkas'ka oblast,
1043,Світловодськ ,"Svitlovods'k, Kirovohrads'ka oblast, Ukraine",49.050278000000006,33.241944000000004,Ukraine,Svitlovods'k,Kirovohrads'ka oblast,
1044,"Бердичів, Житомирська обл.","Berdychiv, Zhytomyrs'ka oblast, Ukraine",49.9,28.566667,Ukraine,Berdychiv,Zhytomyrs'ka oblast,
1045,"м. Обухів, Київська обл.","Obukhiv, Kyivs'ka oblast, Ukraine",50.13,30.656667,Ukraine,Obukhiv,Kyivs'ka oblast,Obukhivs'kyi district
1046,Алчевск,"Alchevs'k, Luhans'ka oblast, Ukraine",48.477778,38.797778,Ukraine,Alchevs'k,Luhans'ka oblast,
1047,"Донецьк, Київ","Kyivs'kyi avenue, Donetsk, Donetsk Oblast, Ukraine",48.050048,37.778167100000005,Ukraine,Donetsk,Donetsk Oblast,
1048,Новопсков,"Novopskov, Luhans'ka oblast, Ukraine",49.529722,39.117222,Ukraine,Novopskov,Luhans'ka oblast,Novopskovs'kyi district
1049,Seattle WA ,"Seattle, WA, USA",47.6062095,-122.33207079999998,United States,Seattle,Washington,King County
1050,місто Івано-Франківськ,"Ivano-Frankivsk, Ivano-Frankivs'ka oblast, Ukraine",48.922633000000005,24.711117,Ukraine,Ivano-Frankivsk,Ivano-Frankivs'ka oblast,
1051,"м.Бердянськ, Запорізька обл. Україна","Berdyans'k, Zaporiz'ka oblast, Ukraine",46.759722,36.784444,Ukraine,Berdyans'k,Zaporiz'ka oblast,
1052,м. Боярка,"Boyarka, Kyivs'ka oblast, Ukraine",50.317116999999996,30.298167,Ukraine,Boyarka,Kyivs'ka oblast,Kyjevo-Svyatoshyns'kyi district
1053,м.Нововолинськ,"Novovolynsk, Volyns'ka oblast, Ukraine",50.73333299999999,24.166667,Ukraine,Novovolynsk,Volyns'ka oblast,
1054,Кіровоград / Київ,"Kirovohrads'kyi lane, Kyiv, Kyiv city, Ukraine",50.414115,30.511199199999997,Ukraine,Kyiv,Kyiv city,Kyiv City
1055,Місто Фастів,"Fastiv, Kyivs'ka oblast, Ukraine",50.083333,29.916666999999997,Ukraine,Fastiv,Kyivs'ka oblast,
1056,"Комсомольськ, Полтавської обл.","Komsomol's'k, Poltavs'ka oblast, Ukraine",49.0156679,33.6450451,Ukraine,Komsomol's'k,Poltavs'ka oblast,Kremenchuts'kyi district
1057,Київ - Володимир-Волинський,"Kyiv, Kyiv city, Ukraine",50.4501,30.5234,Ukraine,Kyiv,Kyiv city,Kyiv City
1058,"Київ, Черкаси","Cherkaska Street, Kyiv, Kyiv city, Ukraine",50.46839310000001,30.4223105,Ukraine,Kyiv,Kyiv city,Kyiv City
1059,Новий Розділ,"Novyi Rozdil, Lviv Oblast, Ukraine",49.471944,24.133333,Ukraine,Novyi Rozdil,Lviv Oblast,
1060,"Львів, Афіни","Athens, Greece",37.983917,23.7293599,Greece,Athens,Attica,Attica
1061,Smila,"Smila, Cherkas'ka oblast, Ukraine",49.227717,31.852233000000002,Ukraine,Smila,Cherkas'ka oblast,
1062,"Підволочиськ, Тернопільська область","Pidvolochys'k, Ternopil's'ka oblast, Ukraine",49.52638899999999,26.141389,Ukraine,Pidvolochys'k,Ternopil's'ka oblast,Pidvolochys'kyi district
1063,Розвадів,"Rozvadiv, Lviv Oblast, Ukraine",49.50027799999999,23.966944,Ukraine,Rozvadiv,Lviv Oblast,Mykolaivs'kyi district
1064,Романів,"Romaniv, Zhytomyrs'ka oblast, Ukraine",50.149167,27.933333,Ukraine,Romaniv,Zhytomyrs'ka oblast,Romanivs'kyi district
1065,Донецк-Киев,"Kyiv, Kyiv city, Ukraine",50.4501,30.5234,Ukraine,Kyiv,Kyiv city,Kyiv City
1066,м. Ковель,"Kovel', Volyns'ka oblast, Ukraine",51.216667,24.716667,Ukraine,Kovel',Volyns'ka oblast,
1067,Дубно місто,"Dubno, Rivnens'ka oblast, Ukraine",50.416667,25.75,Ukraine,Dubno,Rivnens'ka oblast,
1068,Франкфурт,"Frankfurt, Germany",50.1109221,8.6821267,Germany,Frankfurt,Hesse,Darmstadt
1069,M.львів,"Lviv, Lviv Oblast, Ukraine",49.839683,24.029717,Ukraine,Lviv,Lviv Oblast,
1070,Chernivtsi,"Chernivtsi, Chernivets'ka oblast, Ukraine",48.2920787,25.9358367,Ukraine,Chernivtsi,Chernivets'ka oblast,
1071,Вузлове,"Vuzlove, Lviv Oblast, Ukraine",50.225258000000004,24.547098899999998,Ukraine,Vuzlove,Lviv Oblast,Radekhivs'kyi district
1072,М. Львів,"Lviv, Lviv Oblast, Ukraine",49.839683,24.029717,Ukraine,Lviv,Lviv Oblast,
1073,"м. Рудки, Самбірський р-н., Львівська обл.","Rudky, Lviv Oblast, Ukraine",49.653056,23.488056,Ukraine,Rudky,Lviv Oblast,Sambirs'kyi district
1074,г.Николаев,"Mykolaiv, Mykolaivs'ka oblast, Ukraine",46.975033,31.994583000000002,Ukraine,Mykolaiv,Mykolaivs'ka oblast,
1075,Berlin,"Berlin, Germany",52.52000659999999,13.404954,Germany,Berlin,Berlin,
